DataHora;Copo;Cidade;Entrega;Pagamento;Acomp1;Acomp2;Acomp3;Cobertura;IdPedido
2023-02-19 18:38:31;1;17;2;4;11;3;11;7;9093
2021-12-29 17:34:32;1;14;2;2;1;2;3;6;9094
2023-02-12 15:58:00;5;9;1;4;3;6;6;6;9095
2021-10-27 20:18:44;5;7;2;3;10;3;11;3;9096
2021-09-26 16:04:29;4;17;1;1;2;8;2;5;9097
2021-04-11 19:44:57;1;13;1;4;1;7;4;6;9098
2022-09-20 13:12:41;4;15;1;4;11;9;5;1;9099
2022-11-18 16:47:38;5;17;2;2;6;6;9;5;9100
2023-07-31 10:36:05;4;1;1;4;7;3;1;3;9101
2023-03-05 19:01:30;3;3;1;1;11;4;4;7;9102
2022-02-21 13:46:55;1;11;2;3;5;9;4;5;9103
2020-04-03 15:11:03;4;7;1;1;11;10;3;8;9104
2020-08-20 19:07:35;3;5;2;2;9;3;11;8;9105
2022-01-31 20:07:45;4;8;1;1;8;11;8;6;9106
2023-09-13 18:24:59;4;13;1;4;3;4;4;8;9107
2020-03-07 09:53:48;2;14;2;4;3;3;4;4;9108
2020-05-02 09:49:47;1;2;2;4;3;4;4;8;9109
2021-01-31 19:06:16;2;10;2;1;9;11;5;4;9110
2022-05-22 19:51:50;5;6;2;3;3;9;2;2;9111
2023-11-20 19:53:04;5;14;1;3;1;4;11;6;9112
2023-04-21 20:12:01;5;5;2;4;7;1;3;5;9113
2022-08-24 14:26:31;5;15;2;1;7;1;3;10;9114
2022-06-09 13:19:22;1;5;1;4;5;10;10;5;9115
2023-08-03 09:39:27;2;9;1;4;11;10;2;8;9116
2022-07-13 16:42:05;5;4;2;1;11;9;11;1;9117
2020-08-16 20:05:05;1;13;2;4;9;6;4;1;9118
2021-07-16 09:09:25;2;10;2;3;8;7;3;10;9119
2023-07-06 18:31:03;2;9;1;1;4;10;11;10;9120
2021-10-23 13:01:00;1;7;1;2;5;7;1;10;9121
2021-03-10 13:32:33;5;14;2;3;9;3;3;2;9122
2020-06-25 17:58:23;4;13;1;3;6;7;8;8;9123
2023-10-29 15:36:48;5;13;2;1;7;4;3;6;9124
2020-01-06 18:14:21;2;3;2;2;6;7;11;10;9125
2023-07-04 11:57:24;1;15;2;2;9;5;4;6;9126
2023-09-17 15:52:14;3;3;1;2;6;6;8;5;9127
2020-11-17 13:13:26;2;10;2;3;1;5;6;10;9128
2020-11-29 18:04:11;3;12;1;3;2;5;9;5;9129
2021-01-01 09:27:37;2;9;1;1;2;4;7;2;9130
2022-10-23 13:50:24;2;8;2;4;7;5;6;5;9131
2021-10-06 16:32:07;1;14;1;1;3;11;10;2;9132
2021-10-01 14:40:54;2;9;1;3;5;1;7;3;9133
2020-02-15 17:49:09;3;2;1;3;9;5;4;8;9134
2020-12-25 13:23:11;2;14;2;3;7;9;11;6;9135
2023-03-01 12:52:53;4;11;1;3;3;8;8;8;9136
2023-04-03 14:20:24;3;11;1;4;9;8;2;3;9137
2022-12-01 16:20:19;5;10;2;1;2;10;8;1;9138
2020-06-05 19:55:02;2;13;1;3;11;5;9;8;9139
2022-11-22 18:56:44;5;6;2;3;4;6;9;10;9140
2023-07-07 15:59:11;3;5;1;3;4;3;10;5;9141
2022-12-08 13:32:36;5;12;2;2;10;5;3;10;9142
2022-03-14 16:09:36;2;17;2;2;3;9;8;5;9143
2023-02-17 11:02:51;1;17;2;2;1;7;6;6;9144
2022-02-28 20:10:23;3;10;2;2;5;4;4;7;9145
2023-07-27 17:39:16;1;6;1;4;11;3;4;3;9146
2022-07-26 09:51:23;3;13;2;1;3;4;7;2;9147
2020-05-23 11:14:45;3;10;1;4;10;3;6;9;9148
2021-10-14 19:08:10;1;6;1;1;4;3;4;2;9149
2022-04-10 13:25:31;2;10;2;4;10;7;11;1;9150
2020-07-03 17:17:08;1;9;2;2;11;2;2;7;9151
2021-05-28 19:18:14;4;6;2;4;1;11;1;6;9152
2020-06-24 09:06:20;5;11;2;4;7;1;6;3;9153
2022-11-27 19:33:38;4;10;2;2;6;6;6;10;9154
2023-09-19 09:15:23;4;1;1;4;7;2;8;1;9155
2023-04-18 17:30:57;2;14;1;4;9;5;6;9;9156
2021-07-22 11:06:08;1;11;1;1;5;7;1;9;9157
2021-04-04 09:43:28;3;1;2;4;3;7;8;9;9158
2022-07-09 12:21:07;3;2;2;2;3;4;1;7;9159
2022-03-17 17:45:35;2;14;1;1;10;3;8;6;9160
2020-04-02 09:16:15;1;11;1;2;4;11;10;9;9161
2020-01-16 16:43:40;3;15;1;2;9;2;9;1;9162
2022-05-20 19:18:05;2;10;1;2;8;6;9;5;9163
2020-10-09 11:51:31;2;4;2;1;7;9;9;1;9164
2021-12-07 13:00:46;2;12;1;2;9;6;8;7;9165
2023-10-31 16:04:33;3;9;2;3;9;2;4;1;9166
2020-09-25 16:44:14;1;10;2;3;4;8;9;4;9167
2021-01-07 21:00:26;4;6;2;4;2;8;9;10;9168
2021-01-21 18:50:46;2;12;1;1;6;5;11;9;9169
2022-04-23 12:09:51;4;3;2;3;8;10;8;10;9170
2021-04-25 12:35:41;2;5;2;4;6;1;3;6;9171
2022-03-07 14:15:27;3;13;2;4;9;4;6;7;9172
2023-12-08 13:28:48;3;4;1;2;2;10;4;5;9173
2020-04-07 14:54:14;3;16;2;3;7;4;8;6;9174
2023-07-26 11:47:14;3;7;2;4;10;1;9;6;9175
2022-03-06 12:51:45;2;10;1;4;1;5;9;5;9176
2022-03-08 16:48:37;5;16;2;2;1;2;1;7;9177
2023-01-15 18:05:31;5;12;2;3;5;1;5;6;9178
2022-10-29 14:25:16;1;4;2;2;6;11;3;7;9179
2022-12-27 10:36:14;3;8;1;1;2;11;8;3;9180
2022-08-28 18:56:10;3;15;2;1;10;7;8;10;9181
2022-12-02 19:07:37;1;9;2;3;2;7;5;4;9182
2020-01-11 16:48:51;3;12;2;1;4;7;8;1;9183
2020-05-10 15:04:18;2;4;2;1;5;2;6;3;9184
2020-03-22 16:18:01;2;17;2;2;11;9;2;10;9185
2022-08-20 17:43:09;3;12;2;2;5;4;9;8;9186
2021-04-17 20:59:00;4;4;1;3;1;3;7;5;9187
2020-12-27 12:17:52;3;12;2;3;2;5;6;3;9188
2020-06-18 17:25:44;3;15;2;3;1;10;1;5;9189
2021-09-14 16:08:03;4;2;1;2;7;5;7;1;9190
2023-02-07 18:26:53;1;15;2;2;9;9;8;4;9191
2023-02-21 15:00:12;2;14;2;4;5;11;3;7;9192
2023-01-27 15:24:41;2;17;2;2;9;6;2;4;9193
2023-03-03 13:03:50;1;6;2;2;4;5;9;2;9194
2021-07-07 14:47:00;3;14;2;1;4;5;4;8;9195
2022-01-01 20:42:26;2;17;1;4;9;2;2;10;9196
2021-11-15 11:53:09;5;13;2;1;5;4;6;2;9197
2020-06-20 20:38:23;4;11;1;2;3;11;7;4;9198
2020-03-17 12:38:03;2;9;1;3;6;9;8;5;9199
2020-06-10 13:09:48;5;5;2;4;9;11;11;5;9200
2023-12-18 19:56:55;5;16;2;4;10;3;8;3;9201
2021-02-05 14:39:00;5;4;2;3;1;6;4;9;9202
2021-03-25 18:46:57;4;14;1;3;7;6;7;3;9203
2020-05-17 18:04:58;5;10;2;3;2;4;10;2;9204
2020-09-27 20:26:53;3;1;2;1;10;2;1;6;9205
2021-01-19 12:13:27;3;5;1;4;11;11;1;3;9206
2020-08-30 13:12:34;1;12;2;3;11;8;4;1;9207
2023-03-19 10:39:52;1;9;1;1;4;4;11;9;9208
2022-09-20 12:46:00;1;8;1;3;4;10;5;6;9209
2022-11-17 16:14:57;4;2;1;3;5;2;11;6;9210
2021-02-18 14:52:48;2;2;1;3;1;1;6;4;9211
2022-11-28 20:48:14;2;4;2;1;4;6;5;3;9212
2022-06-29 10:45:04;3;10;2;1;4;2;11;10;9213
2022-03-28 13:55:35;4;2;2;1;4;8;4;8;9214
2023-12-20 11:23:54;3;3;2;2;7;3;11;5;9215
2021-08-10 14:12:48;1;3;1;1;4;10;8;9;9216
2023-03-01 16:07:33;2;1;1;3;6;9;1;6;9217
2020-07-24 17:33:22;3;8;2;3;2;11;10;3;9218
2020-02-29 09:53:23;1;15;1;3;10;9;5;8;9219
2021-02-16 17:53:36;2;12;2;4;10;1;6;9;9220
2020-12-28 15:52:08;5;1;2;3;6;4;9;8;9221
2020-11-07 17:44:04;5;8;2;3;3;8;10;7;9222
2021-03-06 17:23:17;5;2;2;4;7;11;6;3;9223
2022-07-22 20:09:42;5;5;2;4;1;10;9;5;9224
2021-01-21 19:37:12;3;2;1;3;8;6;11;5;9225
2021-01-04 19:15:08;1;12;1;3;4;8;3;8;9226
2023-03-08 11:23:47;3;6;2;1;4;3;6;10;9227
2023-11-26 11:00:03;4;4;1;3;10;8;8;8;9228
2020-05-07 12:40:01;3;16;2;1;4;9;7;8;9229
2022-12-25 14:27:36;1;10;1;1;8;2;10;2;9230
2022-10-09 10:00:44;1;8;1;2;10;1;10;6;9231
2020-10-01 11:00:18;3;1;2;3;8;4;2;7;9232
2022-12-11 18:09:03;2;4;2;4;8;6;10;9;9233
2020-08-09 12:00:54;3;17;2;4;4;7;11;8;9234
2022-12-12 14:52:50;4;7;2;2;11;11;10;2;9235
2020-01-27 12:55:11;1;5;1;1;5;10;2;8;9236
2022-04-25 19:08:58;2;6;2;1;6;6;4;9;9237
2020-11-13 10:34:02;1;7;2;4;8;6;4;9;9238
2020-11-18 16:41:02;2;13;2;4;3;6;4;9;9239
2022-05-02 10:00:44;1;8;2;2;10;1;9;5;9240
2021-11-06 15:19:16;4;5;1;1;8;11;4;8;9241
2020-03-20 20:22:32;3;10;1;1;4;9;5;1;9242
2020-02-07 21:00:42;3;16;1;4;5;2;3;9;9243
2020-01-26 16:18:17;1;15;1;1;4;5;6;9;9244
2022-01-28 14:54:32;2;13;1;1;3;6;3;8;9245
2023-03-05 16:47:53;1;9;2;4;9;2;6;1;9246
2022-01-30 17:20:00;4;2;1;4;9;5;9;8;9247
2022-11-28 15:55:26;4;5;1;1;9;5;6;7;9248
2023-05-03 13:15:19;1;17;2;1;7;11;8;1;9249
2020-06-13 12:08:12;5;12;1;4;6;8;3;6;9250
2023-06-13 10:22:04;4;4;2;1;8;6;3;1;9251
2020-08-27 09:29:12;4;7;1;1;11;8;11;3;9252
2023-12-09 16:06:19;1;10;1;2;6;3;4;10;9253
2021-03-15 13:03:41;3;16;2;3;6;7;4;5;9254
2023-07-06 16:07:25;1;6;1;1;6;11;1;5;9255
2023-03-20 12:04:34;5;17;2;3;11;11;1;5;9256
2023-04-20 12:28:01;5;4;2;3;4;7;10;5;9257
2022-01-16 13:25:37;1;13;1;1;9;2;7;1;9258
2022-01-14 10:20:48;2;14;2;4;7;8;2;3;9259
2023-12-17 18:34:24;2;14;2;3;3;11;10;9;9260
2022-11-29 12:49:22;2;14;1;3;7;6;7;3;9261
2020-01-02 16:08:00;2;1;1;2;11;5;5;8;9262
2022-09-21 11:22:42;3;9;1;2;7;5;6;7;9263
2020-09-22 13:13:49;2;6;2;1;4;7;6;9;9264
2023-06-28 12:04:33;4;16;2;3;8;7;10;4;9265
2021-10-11 12:17:53;2;17;2;4;7;7;11;5;9266
2021-04-11 09:37:43;1;1;2;4;3;8;4;4;9267
2023-04-03 09:59:35;3;16;1;2;7;10;11;10;9268
2022-07-26 13:23:11;4;4;1;2;5;7;11;10;9269
2022-09-27 18:48:12;1;16;1;4;10;7;4;4;9270
2021-07-02 17:02:30;2;7;1;4;4;7;11;4;9271
2023-08-15 17:44:07;4;13;2;2;7;5;3;9;9272
2020-03-24 10:14:20;5;8;2;4;2;8;7;3;9273
2022-03-11 16:14:24;4;8;1;1;6;3;10;9;9274
2023-03-24 09:26:47;4;15;1;1;8;11;2;2;9275
2021-03-21 18:21:00;3;4;2;3;2;6;11;3;9276
2022-11-27 17:19:52;1;7;2;4;7;11;7;7;9277
2023-03-28 09:50:55;1;6;1;1;3;9;4;2;9278
2021-08-06 12:25:37;4;11;2;2;6;4;8;3;9279
2021-03-26 15:40:23;3;4;1;3;8;6;2;2;9280
2022-05-18 09:27:01;3;14;2;1;9;1;11;9;9281
2021-09-13 20:02:47;2;13;1;2;8;6;2;3;9282
2022-11-24 10:34:36;3;9;2;3;8;4;11;4;9283
2023-03-05 13:45:00;1;15;2;3;7;11;10;6;9284
2023-06-25 17:37:31;1;12;2;4;10;8;1;4;9285
2020-05-04 19:17:09;2;13;2;4;11;10;1;10;9286
2022-04-21 14:48:03;4;5;2;4;11;6;11;2;9287
2020-11-22 11:51:28;4;3;1;3;6;1;7;7;9288
2022-09-23 18:52:39;5;14;2;4;7;4;10;8;9289
2021-04-22 14:22:42;1;8;1;1;8;10;11;6;9290
2020-12-31 09:48:26;2;14;2;1;9;4;6;2;9291
2020-04-09 14:14:04;2;8;2;1;10;10;10;1;9292
2022-10-05 16:04:42;4;11;1;1;9;5;2;9;9293
2021-01-15 18:40:49;5;9;2;3;2;1;6;7;9294
2023-08-21 16:52:42;4;6;2;4;11;6;4;9;9295
2021-07-12 17:40:58;5;15;2;1;10;6;3;7;9296
2020-01-06 11:41:09;5;13;1;4;4;7;9;4;9297
2021-06-27 20:47:42;2;17;2;1;2;9;5;10;9298
2023-07-20 09:07:23;1;8;1;4;8;1;9;4;9299
2022-06-28 15:52:36;3;14;1;2;7;9;9;9;9300
2021-03-01 10:13:44;2;13;1;2;3;11;11;4;9301
2021-03-31 14:42:37;3;13;2;2;10;7;4;5;9302
2022-05-14 10:46:23;3;13;1;2;2;11;9;8;9303
2023-03-26 13:49:10;4;3;1;2;10;7;4;10;9304
2020-04-16 09:48:36;1;8;2;2;7;6;4;9;9305
2020-03-25 14:17:10;2;9;1;1;2;6;6;7;9306
2022-12-27 19:46:34;4;2;1;1;11;9;1;8;9307
2022-05-10 14:26:36;2;14;2;4;7;11;8;10;9308
2020-05-07 18:37:03;5;13;2;1;6;9;9;8;9309
2022-05-31 19:53:48;1;2;1;4;1;7;1;7;9310
2023-04-15 17:24:20;1;7;2;1;8;3;1;3;9311
2023-12-23 09:33:28;4;14;2;4;8;9;7;2;9312
2023-09-02 10:21:56;1;15;2;1;9;11;4;9;9313
2020-04-21 13:54:33;5;8;2;4;9;2;8;9;9314
2022-12-15 12:31:21;4;17;2;1;6;6;1;2;9315
2021-12-04 15:47:46;1;15;1;3;10;2;6;1;9316
2022-10-04 09:55:33;2;15;1;3;8;2;11;6;9317
2022-07-04 20:28:36;4;2;1;1;7;1;4;3;9318
2021-12-18 17:16:24;4;17;1;3;6;11;2;2;9319
2020-12-11 16:19:32;1;15;1;2;6;9;8;3;9320
2022-12-01 09:43:33;2;5;2;2;9;6;2;4;9321
2022-01-15 10:05:31;4;9;1;1;10;3;1;3;9322
2021-11-23 14:15:03;5;16;1;2;3;1;11;2;9323
2021-01-18 15:13:54;4;6;2;1;1;3;10;9;9324
2020-08-10 15:59:15;2;5;1;1;1;2;8;7;9325
2020-06-04 13:45:56;1;5;1;4;4;5;8;1;9326
2023-11-04 20:52:05;5;14;2;2;3;9;8;3;9327
2023-05-10 13:50:41;5;4;1;1;1;2;1;1;9328
2020-08-24 10:31:00;2;13;2;2;8;4;9;10;9329
2021-07-18 15:26:17;1;9;1;2;11;5;9;4;9330
2020-10-12 15:50:57;4;10;1;3;8;2;3;3;9331
2021-03-17 18:47:52;2;8;2;2;7;5;2;1;9332
2022-11-21 11:40:26;2;2;1;3;8;11;9;2;9333
2023-12-26 18:40:19;3;3;1;3;5;8;6;1;9334
2023-11-18 18:32:07;5;1;2;3;1;8;5;6;9335
2023-01-05 16:22:56;4;3;1;3;5;9;3;10;9336
2021-09-26 11:17:05;4;13;1;2;4;6;8;1;9337
2021-10-03 13:40:12;3;1;1;3;1;4;8;7;9338
2022-03-16 18:50:39;4;4;2;2;2;5;8;2;9339
2022-06-07 12:18:21;5;15;2;2;9;1;3;1;9340
2022-05-13 11:57:21;3;8;1;3;11;10;6;2;9341
2023-04-04 11:06:44;3;2;1;2;1;7;10;10;9342
2022-06-15 10:36:32;5;14;2;2;9;6;6;7;9343
2023-03-07 18:28:16;4;11;1;2;1;3;3;5;9344
2023-10-17 19:50:00;3;13;1;3;5;11;8;4;9345
2020-10-28 11:34:14;3;15;2;2;8;9;1;10;9346
2023-12-07 16:11:35;3;13;2;1;2;11;7;10;9347
2023-09-20 16:54:45;5;9;2;2;3;4;7;1;9348
2020-04-25 15:36:42;1;14;2;2;2;5;2;6;9349
2020-03-24 11:56:46;4;13;2;4;11;4;7;9;9350
2020-10-08 14:59:01;5;14;1;2;9;10;2;4;9351
2021-06-22 11:45:42;5;3;2;1;9;6;7;5;9352
2023-08-03 19:07:34;5;1;1;1;3;10;9;6;9353
2020-08-29 20:44:37;3;3;1;2;4;2;6;1;9354
2023-08-29 16:01:16;5;9;2;4;9;11;11;9;9355
2022-05-18 09:18:50;4;9;2;2;3;8;5;5;9356
2023-03-07 12:57:29;4;9;1;1;1;7;2;6;9357
2020-03-17 15:45:26;2;14;2;1;4;5;9;1;9358
2020-03-21 13:57:34;2;9;2;1;2;11;8;7;9359
2022-05-21 12:59:32;3;1;2;2;4;8;3;3;9360
2022-09-08 16:19:42;2;7;2;4;1;3;9;7;9361
2021-11-07 12:02:29;2;9;2;3;7;2;9;2;9362
2022-05-15 09:26:52;4;4;1;2;3;5;10;9;9363
2023-12-15 18:30:45;5;9;1;4;10;10;8;5;9364
2022-09-15 11:15:00;5;5;2;3;2;7;6;9;9365
2020-10-10 15:42:41;1;7;1;1;4;9;11;10;9366
2020-07-10 15:23:01;3;5;1;2;10;6;4;3;9367
2021-11-03 13:04:03;2;11;2;3;4;4;2;4;9368
2023-11-16 18:12:39;1;15;1;3;6;11;4;7;9369
2020-01-02 18:30:48;1;7;2;1;9;8;6;7;9370
2023-08-16 12:34:39;5;11;2;4;4;10;4;2;9371
2021-01-09 13:26:38;4;12;2;1;6;9;8;1;9372
2021-04-14 16:13:43;3;10;1;3;7;1;5;4;9373
2021-03-30 16:00:16;1;4;1;2;8;10;10;10;9374
2021-06-13 10:00:30;2;16;2;2;6;9;11;8;9375
2022-08-23 20:55:42;2;17;2;2;11;6;2;1;9376
2022-12-24 11:41:38;5;6;1;2;8;10;8;6;9377
2020-12-17 20:23:37;4;6;1;3;11;8;5;8;9378
2021-02-17 12:26:12;5;8;1;4;3;5;8;8;9379
2021-05-17 14:39:22;1;13;2;4;1;6;7;9;9380
2023-07-15 20:58:52;1;2;2;3;11;9;2;3;9381
2020-05-07 12:37:35;1;15;1;1;2;7;11;7;9382
2022-02-16 15:30:20;1;2;2;3;4;2;2;6;9383
2022-01-08 11:45:41;5;7;2;4;2;5;11;1;9384
2023-05-17 12:43:23;5;6;1;4;6;11;6;5;9385
2020-02-03 13:22:04;3;13;1;2;5;9;2;4;9386
2021-04-05 11:46:30;2;9;2;1;9;10;9;7;9387
2020-05-16 19:09:57;5;13;2;2;1;6;10;2;9388
2020-01-13 12:28:14;3;5;2;2;9;1;11;8;9389
2020-06-26 12:16:59;5;5;1;1;5;9;11;4;9390
2022-08-22 18:02:06;4;4;2;2;4;11;9;3;9391
2021-11-07 17:25:06;1;11;2;3;5;10;7;3;9392
2023-01-15 17:07:47;4;4;2;3;2;8;8;3;9393
2022-12-02 11:05:18;4;16;1;4;4;10;5;1;9394
2022-12-02 11:48:42;3;7;1;3;9;2;1;5;9395
2020-06-05 11:22:10;3;14;1;1;5;2;1;10;9396
2023-01-21 20:08:27;2;3;2;2;10;9;6;6;9397
2023-07-06 20:32:59;2;10;2;3;10;9;11;4;9398
2021-01-14 15:21:31;1;14;2;1;2;10;6;10;9399
2021-07-18 13:22:12;5;13;1;3;11;8;1;1;9400
2021-01-28 16:58:08;3;3;1;1;3;9;7;6;9401
2022-06-16 12:13:08;2;7;1;1;8;4;11;7;9402
2021-08-28 11:01:02;4;7;1;3;1;8;3;3;9403
2020-05-22 20:47:30;3;8;2;3;11;9;6;4;9404
2021-03-09 09:35:34;3;3;2;4;2;4;9;3;9405
2020-11-21 13:13:03;3;13;1;2;6;5;7;3;9406
2020-08-31 19:54:54;2;16;2;4;4;9;4;3;9407
2022-03-03 20:12:58;2;9;2;4;3;10;2;2;9408
2020-08-01 19:15:55;5;5;1;3;8;6;7;9;9409
2023-08-20 15:00:31;3;6;2;2;9;3;6;4;9410
2023-07-04 15:22:45;1;13;1;4;10;1;7;2;9411
2021-08-10 15:10:00;2;12;2;2;5;2;8;6;9412
2020-11-15 12:27:30;4;11;2;2;4;5;9;6;9413
2020-02-05 19:30:32;5;8;1;3;5;4;10;4;9414
2022-12-02 14:31:38;3;9;2;3;4;1;7;8;9415
2020-02-02 19:21:50;3;4;2;2;7;1;8;9;9416
2021-09-17 10:34:21;4;15;1;1;8;7;5;9;9417
2021-05-15 17:54:04;2;17;1;1;2;8;8;1;9418
2023-01-07 12:57:25;1;1;1;3;1;6;4;5;9419
2020-03-17 18:56:07;4;14;1;3;1;5;10;8;9420
2021-10-22 16:07:25;2;1;2;3;10;2;10;4;9421
2021-02-14 16:37:37;4;14;2;1;2;8;4;2;9422
2020-10-25 16:09:28;5;13;2;4;2;6;2;4;9423
2022-06-01 17:00:23;4;7;1;4;8;7;4;10;9424
2021-11-13 18:02:50;5;15;1;1;11;10;3;9;9425
2022-08-07 10:39:00;1;16;2;4;3;9;11;7;9426
2022-12-01 17:27:01;5;4;1;2;3;9;2;1;9427
2021-03-05 15:21:16;5;8;1;4;9;11;8;2;9428
2020-08-14 11:27:00;4;17;1;4;2;7;6;6;9429
2023-03-28 14:37:45;2;8;1;3;11;11;5;9;9430
2022-06-10 11:37:07;4;1;2;3;1;5;3;10;9431
2023-03-17 14:12:22;5;17;2;1;4;1;7;8;9432
2023-05-22 12:55:31;5;11;1;1;1;6;5;2;9433
2021-10-31 10:41:55;2;2;2;3;4;1;5;8;9434
2020-01-10 20:07:17;4;15;1;1;10;4;11;1;9435
2023-05-13 15:33:03;5;7;1;1;9;11;10;4;9436
2023-07-14 16:14:02;3;9;1;1;4;4;1;6;9437
2023-10-27 10:02:05;5;12;1;1;3;8;9;6;9438
2023-11-12 13:20:57;4;9;2;4;9;5;3;6;9439
2023-06-07 16:32:16;2;15;1;1;3;3;9;3;9440
2020-11-27 17:07:58;4;6;2;2;6;9;10;1;9441
2021-04-26 09:16:28;3;4;2;3;6;8;7;5;9442
2020-08-31 10:58:33;1;15;1;2;10;9;6;6;9443
2021-09-12 09:36:12;2;6;2;3;2;11;2;2;9444
2021-12-24 15:06:54;3;17;1;3;5;1;1;9;9445
2020-03-03 15:35:22;2;5;2;1;6;6;6;9;9446
2021-08-08 16:59:01;3;6;1;3;8;8;2;5;9447
2023-08-02 13:24:51;3;3;1;2;8;11;11;4;9448
2020-04-16 19:24:28;1;17;1;2;3;6;8;10;9449
2020-04-15 16:13:55;5;1;2;4;1;11;4;1;9450
2021-07-04 11:35:53;5;5;1;2;4;1;8;7;9451
2020-03-02 20:53:56;2;5;1;1;2;10;3;2;9452
2021-05-09 09:24:03;2;7;1;3;11;1;4;9;9453
2020-01-05 13:23:09;2;9;2;3;5;4;2;5;9454
2022-05-20 16:24:22;4;1;2;4;5;4;9;9;9455
2023-08-06 12:10:24;5;8;1;4;1;10;3;1;9456
2021-11-29 15:51:55;3;6;2;2;1;9;3;8;9457
2023-09-25 11:42:30;4;5;2;3;4;10;2;5;9458
2023-03-11 20:39:25;1;3;1;4;9;1;9;7;9459
2023-11-26 10:17:57;5;7;2;3;8;6;9;3;9460
2020-04-03 09:00:10;1;1;2;2;3;7;6;4;9461
2022-03-01 17:14:24;1;8;2;2;3;4;7;1;9462
2020-07-28 17:15:18;4;11;2;2;9;8;8;10;9463
2022-06-11 12:26:19;5;4;2;4;10;7;3;6;9464
2021-12-11 17:24:18;1;14;1;2;3;2;11;4;9465
2022-07-06 14:00:54;5;13;2;3;1;4;7;9;9466
2021-10-07 19:03:23;2;15;1;3;9;7;9;10;9467
2020-12-10 14:38:32;4;1;1;1;8;10;6;6;9468
2020-05-05 19:29:18;5;6;1;3;7;11;3;9;9469
2021-02-27 14:13:49;3;15;2;3;4;7;8;8;9470
2021-03-21 15:21:12;1;5;2;1;11;4;2;4;9471
2021-03-25 15:52:38;4;9;2;2;11;3;2;1;9472
2020-09-29 15:19:58;2;5;2;3;2;5;7;3;9473
2021-01-14 16:26:08;2;2;1;4;1;6;10;1;9474
2020-06-18 15:34:16;3;13;2;4;8;4;2;6;9475
2020-10-05 11:02:19;3;13;1;3;11;9;10;4;9476
2021-06-09 10:28:49;3;4;2;3;9;3;2;9;9477
2022-03-01 14:56:11;4;13;1;4;3;6;3;7;9478
2021-07-23 13:26:36;2;15;1;4;10;1;7;9;9479
2022-02-27 14:23:40;4;8;2;2;5;6;8;3;9480
2023-01-28 10:48:06;4;4;1;3;7;9;4;5;9481
2021-10-22 12:11:09;1;2;1;2;3;6;7;8;9482
2023-11-02 16:50:24;3;5;2;3;5;7;1;6;9483
2023-07-11 09:05:55;4;16;1;1;3;1;1;5;9484
2021-09-06 20:03:17;5;7;2;4;11;8;7;8;9485
2020-01-17 17:59:05;2;10;1;2;10;9;5;10;9486
2023-09-20 16:04:38;4;1;2;4;2;9;10;5;9487
2022-11-30 13:03:01;5;16;1;4;6;8;1;4;9488
2022-10-28 12:34:49;2;3;2;3;8;10;10;6;9489
2020-03-08 10:30:17;1;2;1;4;7;1;2;6;9490
2023-06-12 11:21:35;4;13;2;4;1;2;9;6;9491
2021-02-03 13:40:45;1;12;1;2;6;8;9;6;9492
2023-01-23 12:40:01;4;14;1;3;10;3;1;2;9493
2023-06-27 12:09:26;2;15;2;4;4;7;10;2;9494
2023-09-20 16:17:18;4;12;2;1;7;5;6;8;9495
2023-08-14 14:03:28;1;4;2;1;11;6;11;2;9496
2020-03-17 16:12:42;4;9;1;4;9;1;1;2;9497
2022-05-17 17:41:23;5;9;1;1;8;10;3;6;9498
2020-01-05 20:15:31;4;4;1;3;9;7;4;8;9499
2023-05-05 12:27:43;5;5;2;4;2;5;2;5;9500
2021-02-15 13:27:10;2;3;1;4;5;6;10;4;9501
2021-03-09 19:13:24;4;10;2;3;6;1;4;9;9502
2021-10-21 13:51:40;4;7;2;4;1;9;11;4;9503
2022-01-18 17:18:01;4;3;1;4;8;11;3;2;9504
2023-11-29 16:19:36;1;11;1;4;5;6;3;6;9505
2023-10-30 14:32:34;5;11;1;4;9;3;6;7;9506
2023-06-03 13:14:24;1;10;1;1;6;5;3;2;9507
2020-11-14 13:07:00;2;4;2;2;7;5;6;2;9508
2023-10-02 15:55:00;1;13;1;2;1;5;8;5;9509
2022-01-01 19:10:40;1;12;2;1;1;3;7;9;9510
2021-08-19 19:52:50;5;14;1;4;1;10;10;5;9511
2023-03-21 20:41:38;2;8;2;1;11;1;11;5;9512
2021-04-29 14:00:19;3;16;2;3;8;9;4;6;9513
2022-01-06 16:44:27;2;7;2;2;11;8;11;4;9514
2021-12-03 19:07:08;2;3;1;4;6;2;4;7;9515
2021-02-11 19:35:38;1;8;1;3;4;9;9;8;9516
2022-08-16 11:58:57;5;17;1;2;6;2;6;8;9517
2021-02-20 20:43:46;1;10;2;1;7;8;1;10;9518
2020-08-08 20:17:43;1;5;1;3;2;11;11;5;9519
2021-07-21 10:18:54;3;5;1;4;2;1;10;5;9520
2020-06-02 18:22:26;2;12;2;3;6;8;6;4;9521
2021-06-22 10:15:33;3;5;1;4;1;2;8;9;9522
2023-02-09 19:14:30;3;12;2;3;4;9;6;7;9523
2022-11-19 20:33:21;3;17;2;1;2;11;4;3;9524
2023-12-31 15:48:15;1;4;2;3;11;7;5;9;9525
2022-02-09 12:39:44;3;11;1;1;10;10;8;10;9526
2021-05-22 19:28:37;1;6;2;2;9;4;2;5;9527
